code,name,federation_code,no,gender,noevent,start_date,end_date
MAUT2014,MEVZA - Zonal Event - Linz / Men,AUT,2354,0,0,2014-08-22,2014-08-23
WAUT2014,MEVZA - Zonal Event - Linz / Women,AUT,2355,1,0,2014-08-22,2014-08-23
NPOR0114,Obidos,POR,2356,0,0,2014-07-04,2014-07-06
NPOR0214,Obidos,POR,2357,1,0,2014-07-04,2014-07-06
NPOR0314,Esmoriz,POR,2358,0,0,2014-07-11,2014-07-13
NPOR0414,Esmoriz,POR,2359,1,0,2014-07-11,2014-07-13
NPOR0514,Porto,POR,2360,0,0,2014-07-18,2014-07-20
NPOR0614,Porto,POR,2361,1,0,2014-07-18,2014-07-20
MNOR2014,NEVZA - Zonal Event - Oslo,NOR,2362,0,0,2014-08-28,2014-08-30
NDEN0714,Kolding,DEN,2363,0,0,2014-07-12,2014-07-13
NDEN0814,Kolding,DEN,2364,1,0,2014-07-12,2014-07-13
NDEN0914,Copenhagen,DEN,2365,0,0,2014-07-19,2014-07-20
NDEN1014,Copenhagen,DEN,2366,1,0,2014-07-19,2014-07-20
NDEN1114,Kertemide,DEN,2367,0,0,2014-07-26,2014-07-27
NDEN1214,Kertemide,DEN,2368,1,0,2014-07-26,2014-07-27
NDEN1314,Vejers,DEN,2369,0,0,2014-08-02,2014-08-03
NDEN1414,Vejers,DEN,2370,1,0,2014-08-02,2014-08-03
NDEN1514,Aarhus,DEN,2371,0,0,2014-08-16,2014-08-17
NDEN1614,Aarhus,DEN,2372,1,0,2014-08-16,2014-08-17
NTUR1516,Sinop,TUR,2373,0,0,2014-07-17,2014-07-20
NTUR1614,Sinop,TUR,2374,1,0,2014-07-17,2014-07-20
WNOR2014,NEVZA - Zonal Event - Oslo,NOR,2375,1,0,2014-08-28,2014-08-30
NTUR1714,Didim,TUR,2376,0,0,2014-07-25,2014-07-27
NTUR1814,Didim,TUR,2377,1,0,2014-07-25,2014-07-27
NTUR1914,Antalya,TUR,2378,0,0,2014-07-30,2014-08-03
NTUR2014,Antalya,TUR,2379,1,0,2014-07-30,2014-08-03
NTUR2114,Antalya,TUR,2380,0,0,2014-08-07,2014-08-09
NTUR2214,Antalya,TUR,2381,1,0,2014-08-07,2014-08-09
NTUR2314,Samsun,TUR,2382,0,0,2014-08-14,2014-08-16
NTUR2414,Samsun,TUR,2383,1,0,2014-08-14,2014-08-16
NESP1514,Laredo,ESP,2384,0,0,2014-07-25,2014-07-27
NESP1614,Laredo,ESP,2385,1,0,2014-07-25,2014-07-27
NESP0514,San Javier,ESP,2386,0,0,2014-06-28,2014-06-29
NESP0614,Benidorm,ESP,2387,0,0,2014-07-11,2014-07-13
NESP0714,Benidorm,ESP,2388,1,0,2014-07-11,2014-07-13
NESP0814,Las Palmas,ESP,2389,2,0,2014-07-17,2014-07-20
NESP0914,Las Palmas,ESP,2390,2,0,2014-07-17,2014-07-20
NESP1014,Dumbria,ESP,2391,2,0,2014-07-25,2014-07-27
NESP114,Boiro,ESP,2392,2,0,2014-08-01,2014-08-03
NESP1714,Salou,ESP,2393,0,0,2014-08-08,2014-08-10
NESP1814,Salou,ESP,2394,1,0,2014-08-08,2014-08-10
NESP1914,Fuengirola,ESP,2395,0,0,2014-08-29,2014-08-31
NESP2014,Fuengirola,ESP,2396,1,0,2014-08-29,2014-08-31
NNOR1914,Kristiansand Open,NOR,2399,0,0,2014-08-01,2014-08-03
NNOR2014,Kristiansand Open,NOR,2400,1,0,2014-08-01,2014-08-03
NNOR21,Fredrikstad Open,NOR,2401,0,0,2014-08-08,2014-08-10
NNOR2214,Fredrikstad Open,NOR,2402,1,0,2014-08-08,2014-08-10
NNOR2314,Skien Open,NOR,2403,0,0,2014-08-15,2014-08-17
NNOR2414,Skien Open,NOR,2404,1,0,2014-08-15,2014-08-17
NPOR0714,Castelo de Vide,POR,2405,1,0,2014-08-08,2014-08-10
NPOR0814,Castelo de Vide,POR,2406,0,0,2014-08-08,2014-08-10
NPOR914,Macedo Cavaleiros,POR,2407,0,0,2014-08-15,2014-08-17
NPOR1014,Macedo Cavaleiros,POR,2408,1,0,2014-08-15,2014-08-17
NITA2914,Cervia (RA),ITA,2409,0,0,2014-08-01,2014-08-03
NITA3014,Alba Adriatica (TE),ITA,2410,1,0,2014-08-01,2014-08-03
NITA3114,Civitanova Marche (AN),ITA,2411,0,0,2014-08-10,2014-08-11
NITA3214,Civitanova Marche (AN),ITA,2412,1,0,2014-08-10,2014-08-11
NGER114,Dresden,GER,2413,0,0,2014-08-01,2014-08-03
NGER1214,Dresden,GER,2414,1,0,2014-08-01,2014-08-03
NGER1314,Kühlungsborn,GER,2415,0,0,2014-08-08,2014-08-10
NGER1414,Kühlungsborn,GER,2416,1,0,2014-08-08,2014-08-10
NNED1214,Vrouwenpolder,NED,2417,0,0,2014-07-26,2014-07-27
NNED1314,Vrouwenpolder,NED,2418,1,0,2014-07-26,2014-07-27
NLAT0114,Riga,LAT,2419,0,0,2014-06-06,2014-06-08
NLAT0214,Riga,LAT,2420,1,0,2014-06-06,2014-06-08
NLAT0314,Jekabpils,LAT,2421,0,0,2014-06-28,2014-06-29
NLAT0414,Saulkrasti,LAT,2422,0,0,2014-07-03,2014-07-04
NLAT0514,Jurmala,LAT,2423,0,0,2014-07-25,2014-07-27
NLAT0614,Jurmala,LAT,2424,1,0,2014-07-25,2014-07-27
NLAT0714,Virogna,LAT,2425,0,0,2014-08-09,2014-08-10
NLAT0814,Virogna,LAT,2426,1,0,2014-08-09,2014-08-10
NLAT0914,Jurmala,LAT,2427,0,0,2014-09-05,2014-09-07
NLAT1014,Jurmala,LAT,2428,1,0,2014-09-05,2014-09-07
NSRB1314,Veliko Gradisle,SRB,2429,0,0,2014-07-18,2014-07-20
NSRB1414,Veliko Gradisle,SRB,2430,1,0,2014-07-18,2014-07-20
NSRB1514,Bac,SRB,2431,0,0,2014-07-25,2014-07-27
NSRB1614,Bac,SRB,2432,1,0,2014-07-25,2014-07-27
NSRB1814,Sombor,SRB,2433,0,0,2014-08-01,2014-08-03
NSRB1714,Sombor,SRB,2434,1,0,2014-08-01,2014-08-03
NSRB1914,Temerin,SRB,2436,0,0,2014-08-08,2014-08-10
NSRB2014,Temerin,SRB,2437,1,0,2014-08-08,2014-08-10
NRSA0114,Durban,RSA,2438,0,0,2014-07-18,2014-07-20
NRSA0214,Durban,RSA,2439,1,0,2014-07-18,2014-07-20
NRSA0314,Johannesburg,RSA,2440,0,0,2014-08-15,2014-08-17
NRSA0414,Johannesburg,RSA,2441,1,0,2014-08-15,2014-08-17
NCHN0514,"Suzhou, Jiangsu",CHN,2442,0,0,2014-08-07,2014-08-10
NCHN0614,"Suzhou, Jiangsu",CHN,2443,1,0,2014-08-07,2014-08-10
NRUS0714,Samara,RUS,2444,0,0,2014-07-17,2014-07-19
NRUS0814,Samara,RUS,2445,1,0,2014-07-17,2014-07-19
NRUS0914,Obninsk,RUS,2446,0,0,2014-07-24,2014-07-26
NRUS1014,Obninsk,RUS,2447,1,0,2014-07-24,2014-07-26
NRUS1114,Sochi Final,RUS,2448,0,0,2014-08-07,2014-08-10
NRUS1214,Sochi Final,RUS,2449,1,0,2014-08-07,2014-08-10
NRUS1314,Anapa,RUS,2450,0,0,2014-09-02,2014-09-07
NRUS1414,Anapa,RUS,2451,1,0,2014-09-02,2014-09-07
NEST0514,Pärnu,EST,2452,0,0,2014-07-12,2014-07-13
NEST0614,Pärnu,EST,2453,1,0,2014-07-13,2014-07-13
NEST0714,Tallin,EST,2454,0,0,2014-07-19,2014-07-20
NEST0814,Tallin,EST,2455,1,0,2014-07-19,2014-07-20
NEST0914,Kuressaare,EST,2456,0,0,2014-08-02,2014-08-03
NEST1014,Torva,EST,2457,1,0,2014-08-08,2014-08-09
MRUS2014,EEVZA - Zonal Event - St.Petersburg / Men,RUS,2458,0,0,2014-08-22,2014-08-24
WRUS2014,EEVZA - Zonal Event - St.Petersburg / Women,RUS,2459,1,0,2014-08-22,2014-08-24
MITA2014,WEVZA - Zonal Event - Palermo / Men,ITA,2460,0,0,2014-08-22,2014-08-23
MROU2014,BVA - Zonal Event - Timisoara,ROU,2461,0,0,2014-08-15,2014-08-17
WROU2014,BVA - Zonal Event - Timisoara,ROU,2462,1,0,2014-08-15,2014-08-17
MBUL2014,BVA - Zonal Event - Kardzhali / Men,BUL,2463,0,0,2014-08-29,2014-08-31
WBUL2014,BVA - Zonal Event - Kardzhali / Women,BUL,2464,1,0,2014-08-29,2014-08-31
MSRB2014,BVA - Zonal Event - Belgrade / Men,SRB,2465,0,0,2014-09-05,2014-09-07
WSRB2014,BVA - Zonal Event - Belgrade / Women,SRB,2466,1,0,2014-09-05,2014-09-07
MCCR2D14,CEV Continental Cup Round 2 - Pool D,SRB,2467,0,0,2014-08-31,2014-09-01
WCCR2D14,CEV Continental Cup Round 2 - Pool D,SRB,2468,1,0,2014-08-31,2014-09-01
MCCR2A14,CEV Continental Cup Round 2 - Pool A,DEN,2469,0,0,2014-09-20,2014-09-21
WCCR2A14,CEV Continental Cup Round 2 - Pool A,DEN,2470,1,0,2014-09-20,2014-09-21
MCCR2B14,CEV Continental Cup Round 2 - Pool B,SCO,2471,0,0,2014-09-20,2014-09-21
WCCR2B14,CEV Continental Cup Round 2 - Pool B,SCO,2472,1,0,2014-09-20,2014-09-21
MCCR2C14,CEV Continental Cup Round 2 - Pool C,MLT,2473,0,0,2014-09-20,2014-09-21
WCCR2C14,CEV Continental Cup Round 2 - Pool C,MLT,2474,1,0,2014-09-20,2014-09-21
NGER1514,Nürnberg,GER,2475,0,0,2014-08-15,2014-08-17
NGER1614,Nürnberg,GER,2476,1,0,2014-08-15,2014-08-17
NGER1714,Timmendorfer Strand,GER,2477,0,0,2014-08-28,2014-08-31
NGER1814,Timmendorfer Strand,GER,2478,1,0,2014-08-28,2014-08-31
NNOR2514,Norwegian Championship,NOR,2479,0,0,2014-08-21,2014-08-24
NNOR2614,Norwegian Championship,NOR,2480,1,0,2014-08-21,2014-08-24
NNOR2714,Greverud Open,NOR,2481,0,0,2014-09-12,2014-09-14
NNOR2814,Greverud Open,NOR,2482,1,0,2014-09-12,2014-09-14
NPOL0614,Krakow,POL,2483,1,0,2014-08-26,2014-08-28
NPOL0714,Krakow,POL,2484,0,0,2014-08-27,2014-08-29
NSRB2114,Kanjiza,SRB,2485,0,0,2014-08-15,2014-08-17
NSRB2214,Kanjiza,SRB,2486,1,0,2014-08-15,2014-08-17
NSRB2314,Beograd,SRB,2487,0,0,2014-08-29,2014-08-31
NSRB2414,Beograd,SRB,2488,1,0,2014-08-29,2014-08-31
NTUR2714,Mersin,TUR,2489,0,0,2014-08-23,2014-08-24
NTUR2814,Mersin,TUR,2490,1,0,2014-08-23,2014-08-24
NTUR2914,Alanya,TUR,2491,0,0,2014-08-29,2014-08-31
NTUR3014,Alanya,TUR,2492,1,0,2014-08-29,2014-08-31
NITA3314,Catania,ITA,2493,2,0,2014-08-25,2014-08-26
NITA3414,Catania,ITA,2494,2,0,2014-08-27,2014-08-28
NITA3514,Catania,ITA,2495,0,0,2014-08-29,2014-08-31
NITA3614,Catania,ITA,2496,1,0,2014-08-29,2014-08-31
NNED1414,Scheveningen,NED,2497,0,0,2014-08-09,2014-08-10
NNED1514,Scheveningen,NED,2498,1,0,2014-08-09,2014-08-10
NNED1614,Scheveningen,NED,2499,0,0,2014-08-15,2014-08-17
NNED1716,Scheveningen,NED,2500,1,0,2014-08-15,2014-08-17
MFIN2014,NEVZA Zonal Event - Jyväskylä / Men,FIN,2501,0,0,2014-09-18,2014-09-21
WFIN2014,NEVZA Zonal Event - Jyväskylä / Women,FIN,2502,1,0,2014-09-18,2014-09-21
WPAT2014,Pattaya Challenger,THA,2503,1,224,2014-11-06,2014-11-09
NTUR3114,Istanbul,TUR,2504,0,0,2014-09-05,2014-09-07
NTUR3214,Istanbul,TUR,2505,1,0,2014-09-05,2014-09-07
NTUR3314,Aydin,TUR,2506,0,0,2014-09-11,2014-09-14
NTUR3414,Aydin,TUR,2507,1,0,2014-09-11,2014-09-14
NCHN0714,Xiamen,CHN,2508,0,0,2014-09-11,2014-09-14
NCHN0814,Xiamen,CHN,2509,1,0,2014-09-11,2014-09-14
NRSA0514,Kimberly,RSA,2510,0,0,2014-10-03,2014-10-05
NRSA0614,Kimberly,RSA,2511,1,0,2014-10-03,2014-10-05
NRSA0714,Polokwane,RSA,2512,0,0,2014-11-14,2014-11-16
NRSA0814,Polokwane,RSA,2513,1,0,2014-11-14,2014-11-16
NRSA0914,Mangaung,RSA,2514,0,0,2014-12-05,2014-12-07
NRSA1014,Mangaung,RSA,2515,1,0,2014-12-05,2014-12-07
NRSA1114,Cape Town,RSA,2516,0,0,2015-01-02,2015-01-04
NRSA1214,Cape Town,RSA,2517,1,0,2015-01-02,2015-01-04
NRSA1314,Port Elizabeth,RSA,2518,0,0,2015-02-13,2015-02-15
NRSA1414,Port Elizabeth,RSA,2519,1,0,2015-02-13,2015-02-15
NCZE0114,Praha - Ladvi,CZE,2520,2,0,2014-05-17,2014-05-18
NCZE0214,Olomouc,CZE,2521,2,0,2014-05-31,2014-06-01
NCZE0314,Chodov,CZE,2522,2,0,2014-05-31,2014-06-01
NCZE0414,Slavkov u Brna,CZE,2523,2,0,2014-06-13,2014-06-15
NCZE0514,Praha - Strahov,CZE,2524,2,0,2014-06-21,2014-06-22
NCZE0614,Karvina,CZE,2525,1,0,2014-06-21,2014-06-22
NCZE0714,Praha - Stresovice,CZE,2526,0,0,2014-06-28,2014-06-29
NCZE0814,Opava,CZE,2527,1,0,2014-06-28,2014-06-29
NCZE0914,Korycany,CZE,2528,0,0,2014-07-05,2014-07-06
NCZE1014,Brno,CZE,2529,2,0,2014-07-05,2014-07-06
NCZE1114,Chodov,CZE,2530,2,0,2014-07-12,2014-07-13
NCZE1214,Praha - Pankrac,CZE,2531,2,0,2014-07-19,2014-07-20
NCZE1314,Opava,CZE,2532,2,0,2014-07-25,2014-07-27
NCZE1414,Korycany,CZE,2533,0,0,2014-08-02,2014-08-03
NCZE1514,Drahotuse,CZE,2534,0,0,2014-08-09,2014-08-10
NCZE1614,Praha - Ladvi,CZE,2535,1,0,2014-08-09,2014-08-10
NCZE1714,Slavkov u Brna,CZE,2536,2,0,2014-08-09,2014-08-10
NCZE1814,Praha,CZE,2537,2,0,2014-08-15,2014-08-17
NCZE1914,Brno,CZE,2538,0,0,2014-08-23,2014-08-24
NCZE2014,Drahotuse,CZE,2539,1,0,2014-08-23,2014-08-24
MGEO2014,EEVZA - Zonal Event - Batumi / Men,GEO,2540,0,0,2014-10-02,2014-10-05
WGEO2014,EEVZA - Zonal Event - Batumi / Women,GEO,2541,1,0,2014-10-02,2014-10-05
ABVCCEAW,AVC Continental Cup Development Division EA,TPE,2542,1,0,2014-11-07,2014-11-09
ABVCCEAM,AVC Continental Cup Development Division EA,TPE,2543,0,0,2014-11-07,2014-11-09
ABVCCSAW,AVC Continental Cup Development DivisionSEA,THA,2544,1,0,2014-11-10,2014-11-11
ABVCCSAM,AVC Continental Cup Development DivisionSEA,THA,2545,0,0,2014-11-10,2014-11-11
ABVCCOAW,AVC Continental Cup Development Division OA,AUS,2546,1,0,2014-11-17,2014-11-20
ABVCCOAM,AVC Continental Cup Development Division OA,AUS,2547,0,0,2014-11-17,2014-11-20
MCC14SA1,CSV Continental Cup Group A,BRA,2548,0,0,2014-10-31,2014-11-02
WCC14SA1,CSV Continental Cup Group A,BRA,2549,1,0,2014-10-31,2014-11-02
MCC14SA2,CSV Continental Cup Group B,VEN,2550,0,0,2014-12-06,2014-12-07
WCC14SA2,CSV Continental Cup Group B,VEN,2551,1,0,2014-12-06,2014-12-07
MCC14SA3,CSV Continental Cup Group D,ARG,2552,0,0,2014-11-21,2014-11-23
WCC14SA3,CSV Continental Cup Group D,ARG,2553,1,0,2014-11-21,2014-11-23
MCC14SA4,CSV Continental Cup Group C,BOL,2554,0,0,2014-12-04,2014-12-06
WCC14SA4,CSV Continental Cup Group C,BOL,2555,1,0,2014-12-04,2014-12-06
ABVCCCAW,AVC Continental Cup Development Division CA,MDV,2556,1,0,2015-01-19,2015-01-23
ABVCCCAM,AVC Continental Cup Development Division CA,MDV,2557,0,0,2015-01-19,2015-01-23
MSWE2014,NEVZA Zonal Event - Göteborg / Men,SWE,2558,0,0,2014-10-31,2014-11-02
WSWE2014,NEVZA Zonal Event - Göteborg / Women,SWE,2559,1,0,2014-10-31,2014-11-02
MLAT2014,EEVZA - Zonal Event - Riga / Men,LAT,2560,0,0,2014-11-15,2014-11-16
M14SACT1,CONTINENTAL TOUR,ECU,2561,0,0,2014-11-14,2014-11-16
F14SACT1,CONTINENTAL TOUR,ECU,2562,1,0,2014-11-14,2014-11-16
MNED2015,Beach Volleyball Men WCHs,NED,2564,0,222,2015-06-26,2015-07-05
WNED2015,Beach Volleyball Women WCHs,NED,2565,1,222,2015-06-26,2015-07-04
MFRA2014,WEVZA - Zonal Event - Montpellier,FRA,2566,0,0,2014-11-14,2014-11-16
WFRA2014,WEVZA - Zonal Event - Montpellier,FRA,2567,1,0,2014-11-14,2014-11-16
MENG2014,NEVZA - Zonal Event -Bournemouth,ENG,2568,0,0,2014-12-05,2014-12-07
WENG2014,NEVZA - Zonal Event -Bournemouth,ENG,2569,1,0,2014-12-05,2014-12-07
WCC14A10,CAVB Continental Cup - Pool 10,MOZ,2570,1,0,2014-12-05,2014-12-07
MCC14A10,CAVB Continental Cup - Pool 10,MOZ,2571,0,0,2014-12-05,2014-12-07
WCC14A11,CAVB Continental Cup - Pool 11,NAM,2572,1,0,2014-12-05,2014-12-07
MCC14A11,CAVB Continental Cup - Pool 11,NAM,2573,0,0,2014-12-05,2014-12-07
MTUR2014,BVA - Zonal Event - Ankara,TUR,2574,0,0,2014-12-20,2014-12-21
MFUZ2015,Fuzhou,CHN,2575,0,228,2015-04-22,2015-04-25
WFUZ2015,Fuzhou,CHN,2576,1,228,2015-04-23,2015-04-26
MLUC2015,Lucerne,SUI,2577,0,229,2015-05-14,2015-05-17
WLUC2015,Lucerne,SUI,2578,1,229,2015-05-13,2015-05-17
WPRA2015,Prague,CZE,2580,1,230,2015-05-21,2015-05-24
MANT2015,Antalya,TUR,2581,0,236,2015-10-22,2015-10-25
WANT2015,Antalya,TUR,2582,1,236,2015-10-21,2015-10-24
MSOC2015,Sochi,RUS,2583,0,240,2015-09-09,2015-09-13
WSOC2015,Sochi,RUS,2584,1,240,2015-09-09,2015-09-13
MXIA2015,Xiamen,CHN,2585,0,241,2015-09-23,2015-09-26
WXIA2015,Xiamen,CHN,2586,1,241,2015-09-24,2015-09-27
MPUE2015,Puerto Vallarta,MEX,2587,0,243,2015-10-07,2015-10-11
WPUE2015,Puerto Vallarta,MEX,2588,1,243,2015-10-08,2015-10-11
WTHA2015,Thailand,THA,2590,1,244,2015-11-04,2015-11-08
MDOH2015,QATAR,QAT,2591,0,245,2015-11-10,2015-11-13
MMAN2015,Mangaung(Cancelled),RSA,2593,0,246,2015-12-09,2015-12-13
WMAN2015,Mangaung(cancelled),RSA,2594,1,246,2015-12-09,2015-12-13
MMOS2015,Moscow,RUS,2595,0,231,2015-05-27,2015-05-31
WMOS2015,Moscow,RUS,2596,1,231,2015-05-27,2015-05-31
MSTP2015,St. Petersburg,USA,2597,0,233,2015-06-17,2015-06-20
WSTP2015,St. Petersburg,USA,2598,1,233,2015-06-18,2015-06-21
MYOK2015,Yokohama,JPN,2599,0,235,2015-07-22,2015-07-26
WYOK2015,Yokohama,JPN,2600,1,235,2015-07-22,2015-07-26
MLOB2015,Long Beach,USA,2601,0,237,2015-08-19,2015-08-23
WLOB2015,Long Beach,USA,2602,1,237,2015-08-19,2015-08-23
MPOL2015,Olsztyn,POL,2603,0,238,2015-08-27,2015-08-30
WPOL2015,Olsztyn,POL,2604,1,238,2015-08-26,2015-08-30
MPOR2015,Porec,CRO,2605,0,232,2015-06-04,2015-06-07
WPOR2015,Porec,CRO,2606,1,232,2015-06-03,2015-06-06
MSTA2015,Stavanger,NOR,2607,0,247,2015-06-11,2015-06-14
WSTA2015,Stavanger,NOR,2608,1,247,2015-06-10,2015-06-13
MGST2015,Gstaad,SUI,2609,0,234,2015-07-09,2015-07-12
WGST2015,Gstaad,SUI,2610,1,234,2015-07-08,2015-07-11
MRIO2015,Rio de Janeiro,BRA,2611,0,239,2015-09-03,2015-09-06
WRIO2015,Rio de Janeiro,BRA,2612,1,239,2015-09-03,2015-09-06
MSSF2015,Fort Lauderdale,USA,2613,0,242,2015-09-29,2015-10-04
WSSF2015,Fort Lauderdale,USA,2614,1,242,2015-09-29,2015-10-04
M15SACT2,CONTINENTAL TOUR,URU,2615,0,0,2015-02-06,2015-02-08
F15SACT2,CONTINENTAL TOUR,URU,2616,1,0,2015-02-06,2015-02-08
MCC15A02,CAVB Continental Cup - Pool 02,SEN,2617,0,0,2015-01-23,2015-01-25
WCC15A02,CAVB Continental Cup - Pool 02,SEN,2618,1,0,2015-01-24,2015-01-24
MCC15A01,CAVB Continental Cup - Pool 01,TUN,2619,0,0,2015-01-30,2015-02-02
WCC15A01,CAVB Continental Cup - Pool 01,TUN,2620,1,0,2015-01-30,2015-02-02
MCC15A12,CAVB Continental Cup - Pool 12,SEY,2621,0,0,2015-01-31,2015-02-02
WCC15A12,CAVB Continental Cup - Pool 12,SEY,2622,1,0,2015-01-31,2015-02-02
F15SACT3,CONTINENTAL TOUR,CHI,2623,1,0,2015-02-13,2015-02-15
M15SACT3,CONTINENTAL TOUR,CHI,2624,0,0,2015-02-13,2015-02-15
F15SACT4,CONTINENTAL TOUR,VEN,2625,1,0,2015-02-20,2015-02-22
M15SACT4,CONTINENTAL TOUR,VEN,2626,0,0,2015-02-20,2015-02-22
F15SACT5,CONTINENTAL TOUR,PER,2627,1,0,2015-02-27,2015-03-01
M15SACT5,CONTINENTAL TOUR,PER,2628,0,0,2015-02-27,2015-03-01
F15SACT6,CONTINENTAL TOUR,BOL,2629,1,0,2015-03-06,2015-03-08
M15SACT6,CONTINENTAL TOUR,BOL,2630,0,0,2015-03-06,2015-03-08
F15SACT7,CONTINENTAL TOUR,BOL,2631,1,0,2015-03-13,2015-03-15
M15SACT7,CONTINENTAL TOUR,BOL,2632,0,0,2015-03-13,2015-03-15
F15SACT8,CONTINENTAL TOUR,ECU,2633,1,0,2015-04-03,2015-04-05
M15SACT8,CONTINENTAL TOUR,ECU,2634,0,0,2015-04-03,2015-04-05
MCC15A09,CAVB Continental Cup - Pool 09,EGY,2635,0,0,2015-03-06,2015-03-08
WCC15A09,CAVB Continental Cup - Pool 09,EGY,2636,1,0,2015-03-06,2015-03-08
MCC15A05,CAVB Continental Cup - Pool 05,BEN,2637,0,0,2015-03-13,2015-03-15
WCC15A05,CAVB Continental Cup - Pool 05,BEN,2638,1,0,2015-03-13,2015-03-15
MCC15A07,CAVB Continental Cup - Pool 07,COD,2639,0,0,2015-04-11,2015-04-13
WCC15A07,CAVB Continental Cup - Pool 07,COD,2640,1,0,2015-04-11,2015-04-13
MBAD2015,CEV Baden Masters (canceled),AUT,2641,0,0,2015-06-05,2015-06-07
WBAD2015,CEV Baden Masters (canceled),AUT,2642,1,0,2015-06-05,2015-06-07
MJUR2015,CEV Jurmala Masters,LAT,2643,0,0,2015-05-22,2015-05-24
MBIE2015,CEV Biel/Bienne Masters,SUI,2644,0,303,2015-08-06,2015-08-09
WBIE2015,CEV Biel/Bienne Masters,SUI,2645,1,303,2015-08-06,2015-08-09
MKLA2015,CEV ECH Final - Klagenfurt,AUT,2646,0,302,2015-07-29,2015-08-02
WKLA2015,CEV ECH Final - Klagenfurt,AUT,2647,1,302,2015-07-28,2015-08-01
MMYS2015,CEV U22 ECH - Macedo de Cavaleiros,POR,2648,0,305,2015-08-27,2015-08-30
WMYS2015,CEV U22 ECH - Macedo de Cavaleiros,POR,2649,1,305,2015-08-26,2015-08-30
MPAR2015,CEV U20 ECH - Larnaka,CYP,2650,0,306,2015-09-02,2015-09-05
WPAR2015,CEV U20 ECH - Larnaka,CYP,2651,1,306,2015-09-02,2015-09-05
MRIG2015,CEV U18 ECH - Riga,LAT,2652,0,0,2015-08-06,2015-08-09
WRIG2015,CEV U18 ECH - Riga,LAT,2653,1,0,2015-08-06,2015-08-09
WTIM2015,CEV Satellite Timisoara,ROU,2654,1,304,2015-08-14,2015-08-16
WMOL2015,CEV Satellite Molodechno,BLR,2655,1,0,2015-06-12,2015-06-14
MVAD2015,CEV Satellite Vaduz,LIE,2656,0,298,2015-07-10,2015-07-12
WVAD2015,CEV Satellite Vaduz,LIE,2657,1,298,2015-07-09,2015-07-11
WCC15NOA,AFECAVOL,NCA,2658,1,0,2015-02-13,2015-02-15
MCC15NOA,AFECAVOL,NCA,2659,0,0,2015-02-13,2015-02-15
MCC15A08,CAVB Continental Cup - Pool 08,TAN,2660,0,0,2015-02-16,2015-02-19
WCC15A08,CAVB Continental Cup - Pool 08,TAN,2661,1,0,2015-02-16,2015-02-19
MCC15A04,CAVB Continental Cup - Pool 04,GHA,2662,0,0,2015-02-25,2015-02-28
WCC15A04,CAVB Continental Cup - Pool 04,GHA,2663,1,0,2015-02-25,2015-02-28
MCCR3A15,CEV Continental Cup Round 3 - Pool A,AUT,2664,0,263,2015-05-02,2015-05-03
WCCR3A15,CEV Continental Cup Round 3 - Pool A,AUT,2665,1,263,2015-05-01,2015-05-02
MCCR3B15,CEV Continental Cup Round 3 - Pool B,AUT,2666,0,262,2015-04-30,2015-05-01
WCCR3B15,CEV Continental Cup Round 3 - Pool B,AUT,2667,1,262,2015-04-30,2015-05-01
MCCR3C15,CEV Continental Cup Round 3 - Pool C,ESP,2668,0,0,2015-05-09,2015-05-10
WCCR3C15,CEV Continental Cup Round 3 - Pool C,ESP,2669,1,0,2015-05-09,2015-05-10
MCCR3D15,CEV Continental Cup Round 3 - Pool D,FRA,2670,0,265,2015-05-09,2015-05-10
WCCR3D15,CEV Continental Cup Round 3 - Pool D,FRA,2671,1,265,2015-05-09,2015-05-10
MCCR3E15,CEV Continental Cup Round 3 - Pool E,GRE,2672,0,264,2015-05-02,2015-05-03
WCCR3E15,CEV Continental Cup Round 3 - Pool E,GRE,2673,1,264,2015-05-02,2015-05-03
MCCR3F15,CEV Continental Cup Round 3 - Pool F,LTU,2674,0,0,2015-05-02,2015-05-03
WCCR3F15,CEV Continental Cup Round 3 - Pool F,LTU,2675,1,0,2015-05-02,2015-05-03
MCCR3G15,CEV Continental Cup Round 3 - Pool G,CYP,2676,0,266,2015-05-09,2015-05-10
WCCR3G15,CEV Continental Cup Round 3 - Pool G,CYP,2677,1,266,2015-05-09,2015-05-10
MCCR3H15,CEV Continental Cup Round 3 - Pool H,TUR,2678,0,266,2015-05-02,2015-05-03
WCCR3H15,CEV Continental Cup Round 3 - Pool H,TUR,2679,1,0,2015-05-02,2015-05-03
NAUS0115,Manly,AUS,2680,0,0,2014-11-21,2014-11-23
NAUS0215,Manly,AUS,2681,1,0,2014-11-21,2014-11-23
NAUS0315,Surfers Paradise,AUS,2682,0,0,2015-01-24,2015-01-26
NAUS0415,Surfers Paradise,AUS,2683,1,0,2015-01-24,2015-01-26
NAUS0515,Scarborough,AUS,2684,0,0,2015-03-27,2015-03-29
NAUS0615,Scarborough,AUS,2685,1,0,2015-03-27,2015-03-29
NQAT0115,Doha,QAT,2686,0,0,2015-04-30,2015-05-01
NQAT0215,Doha,QAT,2687,0,0,2015-03-20,2015-03-21
NQAT0315,Doha,QAT,2688,0,0,2015-03-27,2015-03-28
NQAT0415,Doha,QAT,2689,0,0,2015-11-20,2015-11-21
NQAT0515,Doha,QAT,2690,0,0,2015-11-27,2015-11-28
NQAT0615,Doha,QAT,2691,0,0,2015-12-03,2015-12-05
